id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29276070,Quebec's Old Town apartment,13339025,Danny,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81379,-71.21286,Entire home/apt,100,1,2,2018-12-30,0.58,1,3
29281462,"***OLD QUEBEC, tourist attractions***",214483260,Mermaid,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81519,-71.20813,Entire home/apt,125,1,23,2019-02-18,5.00,2,161
29283558,"Studio moderne, votre demeure dans la ville de QC!",98803178,Dongmei,,Neufchâtel-Est/Lebourgneuf,46.84949,-71.3336,Entire home/apt,38,1,16,2019-02-24,3.38,2,354
29304886,CHAMBRE PÉPÉ QUEEN - MAGNIFIQUE MAISON À QUÉBEC,50357665,Société 3i,,Quartier 5-4,46.85231,-71.18999,Private room,66,1,20,2019-03-05,8.45,7,362
29305629,CHAMBRE LAURENT QUEEN - MAGNIFIQUE MAISON À QUÉBEC,50357665,Société 3i,,Quartier 5-4,46.85265,-71.18966,Private room,50,1,21,2019-03-04,6.12,7,332
29315087,Chambre à louer en plein coeur de sainte foy,107955208,Any-Claude,,Pointe-de-Sainte-Foy,46.76408,-71.31403,Private room,20,1,1,2018-11-12,0.26,1,113
29331381,Family Apartment in Downtown Quebec BABY FRIENDLY,198233,Véronique,,Saint-Sauveur,46.80857,-71.23083,Entire home/apt,118,2,4,2019-02-11,1.17,1,15
29333703,Joli logement dans joli quartier,220980660,Claude,,Saint-Jean-Baptiste,46.81075,-71.22317,Entire home/apt,115,7,0,,,1,142
29335034,King bed room with view,203313189,Chateaudepierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80931,-71.20537,Private room,119,1,0,,,6,176
29338216,Le Cactus,216445038,Samantha,,Saint-Jean-Baptiste,46.8094,-71.22518,Entire home/apt,47,1,18,2019-02-19,4.09,2,85
29344864,Perfect condo with breathtaking views of Quebec,35714800,Guillaume,,Saint-Jean-Baptiste,46.80849,-71.22515,Entire home/apt,179,3,0,,,1,0
29356852,"bungalow tranquille et propre, 3 chambres",217208795,Benoit,,Val-Bélair,46.85838,-71.45339,Entire home/apt,75,1,12,2019-02-17,2.90,1,257
29358287,Room one queen bed and single bed,203313189,Chateaudepierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80911,-71.20529,Private room,119,1,1,2018-11-04,0.24,6,186
29358623,Room with two double beds,203313189,Chateaudepierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81074,-71.20514,Private room,119,1,0,,,6,197
29358954,Queen bed room with balcony,203313189,Chateaudepierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80904,-71.2054,Private room,108,1,0,,,6,134
29360342,Family room,203313189,Chateaudepierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80991,-71.20702,Private room,119,1,1,2018-11-09,0.25,6,145
29360360,Superbe Maison - Ville de Québec,184976032,Jean-Laval,,Quartier 4-5,46.86116,-71.26763,Entire home/apt,130,2,4,2019-02-17,1.67,1,333
29361234,Beautiful house! 5 min from downtown,29786874,Marilou,,Maizerets,46.83555,-71.23068,Entire home/apt,350,2,3,2019-01-01,1.23,1,179
29364516,Limoilou  4 chambres & 2 salles de bain complètes,206157337,André,,Lairet,46.83154,-71.23917,Entire home/apt,155,21,1,2018-12-06,0.33,7,357
29365765,Logement entier (6 adultes) avec stationnement,176268109,Mélissa,,Quartier 4-5,46.85797,-71.26577,Entire home/apt,83,1,36,2019-03-05,9.31,2,105
29391039,Modern and comfy apartment in Quebec City,82353405,Andréanne,,Cité Universitaire,46.77987,-71.28869,Private room,121,1,0,,,1,0
29419351,Secteur aéroport,221611737,Stephane,,L'Aéroport,46.77179,-71.37474,Private room,25,1,2,2019-02-05,1.67,1,0
29419775,Cozy apartment / Historical neighbourhood Old QC,221613799,Shawn,,Montcalm,46.80202,-71.23053,Entire home/apt,701,2,0,,,1,90
29434031,LC401- 1 Queen & 1 bunkbed apt. -Les Lofts Charest,23693320,Team,,Saint-Roch,46.81385,-71.22351,Entire home/apt,163,2,0,,,14,51
29439200,casa a solo 10 minutos del centro de la ciudad,150886219,Yadi,,Quartier 4-5,46.86049,-71.28255,Entire home/apt,84,3,3,2019-01-04,1.25,4,161
29452787,"Luxurious, comfy & cozy family house in Qc city",221849685,Patricia,,Saint-Émile,46.87531,-71.33062,Entire home/apt,200,2,17,2019-02-24,3.89,1,17
29455554,White Pearl** Centre-Ville de Qc**Situation idéale,682111,Christian,,Saint-Sauveur,46.8115,-71.23359,Entire home/apt,155,30,0,,,4,274
29457611,luxurious loft,73220298,Malek,,Sillery,46.77368,-71.27396,Entire home/apt,99,1,4,2019-01-30,1.03,1,160
29459111,Chambre de mer et de bois,55810839,Anny,,Quartier 5-4,46.8544,-71.19075,Private room,19,2,5,2019-03-03,1.19,1,42
29464005,safe private room in urban quebec city,209394049,Cheong Hun (정훈),,Saint-Sauveur,46.81186,-71.23198,Private room,39,1,0,,,1,101
29482606,Logement complet Vieux Québec,175736232,Linda,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80895,-71.20743,Entire home/apt,66,2,14,2019-02-06,3.21,1,28
29485658,LAUREAT2-10-45,222071856,Gilbert,,Cité Universitaire,46.78898,-71.27429,Entire home/apt,216,1,1,2018-11-11,0.26,20,117
29487715,Le Grand Loft,99090253,Justin,,Saint-Roch,46.81711,-71.21958,Entire home/apt,60,2,3,2019-02-17,1.38,1,34
29491232,La spacieuse et relaxe - Cozy Private Room,189387717,Cheddy,,Saint-Sacrement,46.79638,-71.24863,Private room,50,1,9,2019-02-17,2.00,4,90
29494034,Belle maison familiale à Limoilou,26202387,Olivier,,Vieux-Limoilou,46.82727,-71.22512,Entire home/apt,100,4,1,2018-12-27,0.42,1,0
29530745,Belle maison neuve,185333879,David,,Des Châtels,46.84623,-71.39178,Entire home/apt,200,2,5,2019-02-18,1.43,1,135
29531751,PLEASANT APARTMENT IN THE SAINT-ROCH DISTRICT IN QUEBEC FOR 2 PEOPLE,220979453,Mathieu,,Saint-Roch,46.81215,-71.22489,Entire home/apt,75,2,7,2019-01-20,2.21,1,237
29533485,"CHAMBRE Privée, next to Centre ville, QUEBEC, (3p)",140290778,Sebastian,,Saint-Sauveur,46.80332,-71.24366,Private room,32,1,35,2019-03-01,7.95,1,272
29535544,Cozy apartment 2 BDR on Iconic 3rd Avenue!,222400114,Paige,,Vieux-Limoilou,46.82617,-71.22924,Entire home/apt,82,28,6,2019-01-05,1.43,1,45
29536253,"Somptueux Condo, vue sur fleuve, couper le souffle",219488429,Lisa,,Chutes-Montmorency,46.8797,-71.1611,Entire home/apt,125,2,10,2019-02-24,2.29,2,154
29537402,Luxe et confort bord du Fleuve Québec (Sillery),7002515,Katherine,,Sillery,46.77521,-71.24422,Entire home/apt,100,7,0,,,1,363
29542516,2 logements mitoyens pour les voyages en famille,4599719,Cassiopée,,Saint-Sauveur,46.80913,-71.23281,Entire home/apt,150,2,2,2019-01-01,0.87,6,187
29547832,Loft Coquet,94048902,Yan,,Saint-Sauveur,46.80612,-71.23541,Entire home/apt,55,1,19,2019-03-03,4.35,2,254
29563070,Chambre en ville vue sur la rivière,128141750,Lise,,Saint-Roch,46.82336,-71.23469,Entire home/apt,55,7,0,,,2,99
29563784,Chambre en ville vue sur la rivière,128141750,Lise,,Vieux-Limoilou,46.82375,-71.23471,Private room,55,4,4,2019-02-18,1.62,2,229
29567926,A louer,25588268,Dave,,Vanier,46.81985,-71.26625,Private room,75,1,0,,,1,365
29571299,Appartement douillet et chaleureux.,207723536,Hélène,,Maizerets,46.84251,-71.22941,Entire home/apt,40,1,4,2019-02-16,1.74,1,65
29578712,Comfy one bedroom suite (ST SACRÉMENT),158764144,Hervé,,Saint-Sacrement,46.79284,-71.26579,Entire home/apt,60,1,22,2019-02-18,5.37,3,244
29580005,MODERN APARTMENT - VERY CLOSE TO QUEBEC HISTORICAL CITY CENTER,160748247,Justin,,Saint-Sauveur,46.80911,-71.24018,Entire home/apt,66,2,6,2019-02-10,1.45,1,362
29590666,LAUREAT2-10-85,222071856,Gilbert,,Cité Universitaire,46.78899,-71.27565,Entire home/apt,216,1,2,2019-02-18,1.50,20,139
29590882,LAUREAT2-20-16,222071856,Gilbert,,Cité Universitaire,46.78692,-71.27561,Entire home/apt,216,1,0,,,20,100
29591707,Lumineux studio dans un immeuble historique,160430787,Vivi,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81352,-71.2121,Entire home/apt,66,31,0,,,1,0
29593053,International House/Split room,118240234,Javier,,Vanier,46.81773,-71.26455,Shared room,25,1,5,2019-01-11,1.21,1,155
29605774,"*OLD-QUEBEC, EXCEPTIONAL LOCATION, QUALITY",178839591,Jepeto,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81567,-71.20906,Entire home/apt,125,1,22,2019-03-01,5.28,2,178
29615594,La Chaleureuse,222926523,Gilles,,Jésuites,46.87487,-71.26156,Entire home/apt,50,1,20,2019-03-06,4.88,1,72
29624956,Super appartement au coeur de St-Jean-Baptiste,122531527,Félix,,Saint-Jean-Baptiste,46.80746,-71.22404,Entire home/apt,92,2,4,2019-01-01,1.56,4,0
29625111,Appartement 2 chambres,222996683,Geneviève,,Duberger-Les Saules,46.81489,-71.31518,Entire home/apt,46,2,1,2019-01-01,0.45,1,0
29625637,Brand new and bright private queen size bedroom,34657826,Julie,,Montcalm,46.80395,-71.23122,Private room,36,1,14,2019-02-03,3.41,1,4
29626522,Merveilleux Loft,214636304,David,,Jésuites,46.85239,-71.23578,Entire home/apt,50,3,4,2019-01-02,1.01,2,0
29647839,Adorable Loft at the Heart of Old Quebec,30803358,Richard,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8122,-71.21082,Entire home/apt,99,1,32,2019-03-02,7.68,3,81
29649146,Chambres  dans une plaisante maison ancestrale,5780122,Bernadette Et Joel,,Chutes-Montmorency,46.88157,-71.16148,Private room,40,1,5,2019-02-17,1.52,1,61
29649480,Charming Studio at the Heart of Old Quebec,30803358,Richard,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81151,-71.2082,Entire home/apt,75,1,38,2019-03-02,9.19,3,79
29649791,Magnifique maison ancestrale,211097939,Marie José,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80162,-71.21109,Entire home/apt,110,1,23,2019-02-19,5.70,1,303
29653899,Belle maison en plein coeur de la ville de Québec,12112509,Mylène,,Quartier 5-2,46.88634,-71.22697,Entire home/apt,125,7,0,,,1,40
29655077,Appartement moderne au cœur de la ville de Québec!,28934745,Marie-France,,Saint-Jean-Baptiste,46.80712,-71.21962,Entire home/apt,70,2,16,2019-02-23,4.10,1,44
29655576,LAUREAT2-40-16,222071856,Gilbert,,Cité Universitaire,46.78767,-71.2757,Entire home/apt,250,1,0,,,20,98
29659424,"Chambre confortable, spacieux logement tranquille",223240186,Madiba,,Quartier 4-6,46.84112,-71.25537,Private room,29,1,5,2019-02-20,1.61,1,177
29674506,Former convent in Limoilou - Québec,206157337,André,,Vieux-Limoilou,46.82596,-71.22315,Entire home/apt,52,30,0,,,7,1
29698497,LAUREAT2-20-35,222071856,Gilbert,,Cité Universitaire,46.7884,-71.27496,Entire home/apt,216,1,0,,,20,102
29702341,AUTHENTIC APARTMENT - LIMOILOU DISTRICT,222817741,Guillaume,,Vieux-Limoilou,46.82704,-71.22822,Entire home/apt,80,2,2,2019-02-18,2,1,215
29702432,Maison terrasse Laurentienne,218244723,Sylvain,,Cité Universitaire,46.79174,-71.2712,Entire home/apt,121,7,1,2018-11-08,0.25,1,157
29705612,LAUREAT2-40-64,222071856,Gilbert,,Cité Universitaire,46.78901,-71.27539,Entire home/apt,196,1,0,,,20,97
29705639,Huge house in Québec City,9770464,Melissa,,Sillery,46.78665,-71.25352,Entire home/apt,200,32,0,,,1,177
29714066,Chambre en appartement à Québec,223590887,Alexia,,Maizerets,46.8407,-71.21672,Private room,60,1,0,,,1,83
29725218,"Grande chambre simple, ULaval cité universitaire",171417045,Robby,,Cité Universitaire,46.78418,-71.28901,Private room,38,2,0,,,2,365
29734740,Au pied du Cap,223694971,Sylvie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80156,-71.21041,Entire home/apt,75,2,15,2019-03-03,4.69,1,217
29737590,Confortable appartment in the middle of the city!!,16874007,Sophia,,Saint-Louis,46.75509,-71.3123,Entire home/apt,126,1,8,2019-02-17,3.20,1,130
29738882,"Vieux-Québec Studio, terrasse(Centre des congrès)",212791857,Tristan,,Saint-Jean-Baptiste,46.81155,-71.2151,Entire home/apt,84,1,34,2019-02-17,8.64,1,339
29761653,Superbe appartement équipé au centre de la ville,34543873,Marguerite,,Neufchâtel-Est/Lebourgneuf,46.85513,-71.28851,Entire home/apt,55,2,1,2018-11-16,0.27,2,359
29776606,Grande chambre dans un chaleureux appartement,30682566,Alice,,Vieux-Limoilou,46.82439,-71.22038,Private room,29,2,3,2019-01-01,1.22,1,0
29779754,"Charmante et chaleureuse maison, près de tout",6060659,Cindy,,Quartier 4-6,46.843,-71.25772,Entire home/apt,200,2,1,2018-11-25,0.29,2,19
29780141,Chic & Rustic - In The Heart of Old Quebec,152192138,Mike,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81573,-71.21468,Entire home/apt,200,1,27,2019-03-03,7.23,3,353
29780313,Chambre Quebec,145423271,Cynthia,,Val-Bélair,46.8452,-71.41995,Private room,48,1,1,2019-02-17,1,1,54
29781465,Jolie chambre au coeur de la cité universitaire,89231879,Rockfeller,,Cité Universitaire,46.77517,-71.28583,Private room,50,1,31,2019-03-04,8.94,3,248
29781468,Belle chambre près de l'Université Laval,89231879,Rockfeller,,Cité Universitaire,46.77705,-71.28712,Private room,38,1,26,2019-03-05,6.96,3,328
29785697,Le Château,219030171,Pascale,,Vieux-Limoilou,46.82724,-71.22572,Private room,50,1,10,2019-02-17,4.17,1,179
29788614,Chambre rustique au vieux Quebec,118604085,Eddie & Jo,,Vieux-Limoilou,46.82256,-71.21969,Private room,44,2,1,2018-11-14,0.26,1,65
29791764,"spacious, renovated room downtown",3927227,Paul,,Sillery,46.79227,-71.24749,Private room,17,31,0,,,2,219
29796280,Loft in the Heart of old Québec with  fireplace,224021912,Alain,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81184,-71.21242,Entire home/apt,100,2,12,2019-02-25,3.27,1,246
29800333,Grande Chambre à Sainte-Foy ! proche de tout !,137688927,Elodie,,Saint-Louis,46.77475,-71.29587,Private room,25,1,27,2019-02-27,8.10,2,327
29801486,Beautiful 4 bedroom 2 bathroom (3 floors),161358526,Jimmy,,Montcalm,46.8006,-71.23127,Entire home/apt,600,2,3,2019-02-18,1.34,1,354
29805111,Chambre privée au coeur de Saint-Roch !,41713552,Irina,,Saint-Roch,46.81297,-71.22966,Private room,40,5,0,,,1,0
29821580,Chez Vivi et Fred - equiped for family,75755632,Viviane,,Maizerets,46.84077,-71.22142,Entire home/apt,60,2,2,2019-02-20,2,1,13
29831837,"Québec ""Le Central"" Grand appartement tout équipé",37774255,Estelle,,Vanier,46.81006,-71.26613,Entire home/apt,110,2,0,,,1,312
29847413,Quebec city spacious apartment,160368468,Yuri,,Saint-Sacrement,46.80047,-71.24496,Private room,70,1,1,2019-01-01,0.45,1,179
29857975,Petit appartement charmant proche de Laurier,224555532,Clement,,Plateau,46.77633,-71.31069,Private room,100,1,1,2018-11-09,0.25,1,0
29859515,Maison 3 chambres central dans la Ville de Québec,65134983,Dahmane,,Neufchâtel-Est/Lebourgneuf,46.85061,-71.3267,Entire home/apt,159,1,13,2019-03-05,5.42,1,49
29859681,"Townhouse in Limoilou, Québec.",30872490,Gabrielle,,Vieux-Limoilou,46.82514,-71.2352,Entire home/apt,299,4,2,2019-01-03,0.83,1,27
29872568,La suite,44581067,Brigitte,,Quartier 5-4,46.85934,-71.17196,Entire home/apt,75,90,0,,,1,365
29878195,Clean & Cozy apartment in Limoilou trendy sector,217218887,Vincent,,Vieux-Limoilou,46.82263,-71.22227,Entire home/apt,66,30,0,,,4,221
29880586,Chambre avec lit queen située dans Lebourgneuf,60413335,Alain,,Neufchâtel-Est/Lebourgneuf,46.84657,-71.3027,Private room,35,1,0,,,1,1
29882481,Loft St-Joseph 2,103462253,Mathieu,,Saint-Sauveur,46.81171,-71.23233,Entire home/apt,66,1,7,2019-03-04,2.04,3,331
29882512,Private lovely room,224713623,Iman,,Cité Universitaire,46.78411,-71.26888,Private room,38,1,6,2019-02-10,1.64,1,0
29884351,The Gallery,8437741,Frederick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8151,-71.20809,Entire home/apt,70,28,25,2019-02-25,7.08,13,326
29898417,Cap-Rouge: chambre privée avec lit queen,224816658,Jocelyne,,Cap-Rouge,46.76214,-71.35033,Private room,66,1,0,,,1,55
29898658,Loft St-Joseph,103462253,Mathieu,,Saint-Sauveur,46.81101,-71.23177,Entire home/apt,66,1,5,2019-02-10,2.00,3,315
29900489,Modern Rustic Riverside / 3 Bedrooms +2 Parking,36195411,Maxime,,Saint-Sauveur,46.81081,-71.25266,Entire home/apt,150,1,29,2019-03-04,10.74,1,271
29901423,LAUREAT2-20-75,222071856,Gilbert,,Cité Universitaire,46.78775,-71.27413,Entire home/apt,216,1,0,,,20,102
29901481,Les Beaux Moments @ Quebec City House 4 to 8 rooms,216474561,François,,Quartier 5-4,46.86561,-71.18187,Entire home/apt,174,2,12,2019-02-20,3.83,1,76
29907800,Two steps from Old Quebec with parking space,127596505,Valéry,,Maizerets,46.83899,-71.21698,Entire home/apt,100,1,33,2019-03-06,8.46,2,126
29908064,Loft urbain privé dans un jumelé rénové et propre,121568770,Slim,,Duberger-Les Saules,46.82517,-71.33778,Private room,40,1,12,2019-02-22,3.50,1,168
29919438,LAUREAT2-20-85,222071856,Gilbert,,Cité Universitaire,46.78885,-71.27408,Entire home/apt,216,1,0,,,20,102
29919909,Luxurious 3BR in Quebec near everything !,224962085,Jean,,Saint-Roch,46.81633,-71.21844,Entire home/apt,150,1,13,2019-02-16,4.94,1,39
29920643,Le séjour parfait à Québec,93186834,Andrés,,Saint-Roch,46.81718,-71.21978,Private room,80,1,15,2019-02-24,4.37,1,36
29920868,Old Quebec small old apartment for 4,224967673,Claude,,Saint-Roch,46.8134,-71.21941,Entire home/apt,200,1,10,2019-02-19,3.03,1,86
29926009,Chambre,225006049,Dave,,Vanier,46.82119,-71.26584,Private room,66,1,0,,,2,54
29926273,Amasing house,225006049,Dave,,Vanier,46.81975,-71.268,Entire home/apt,375,1,3,2019-02-17,1.36,2,364
29937305,1 BR perfect for couple or group of 3,225086732,Claude,,Saint-Jean-Baptiste,46.8074,-71.22731,Entire home/apt,352,1,0,,,1,0
29940006,La maison de Kathleen & Eric,78192076,Kathleen,,Val-Bélair,46.84003,-71.40834,Entire home/apt,60,1,3,2019-02-24,1.30,1,155
29944151,Superbe maison centre-ville de Québec,87971260,Christine,,Sillery,46.78878,-71.25334,Entire home/apt,350,5,1,2019-01-01,0.45,1,0
29961892,7 chambres plus 1 salle avec piscine et spa,24747916,Eric,,Quartier 5-4,46.85815,-71.17681,Private room,800,1,0,,,3,303
29977716,"Chambre d,Hotes",15391280,Gaetan,,Saint-Jean-Baptiste,46.80475,-71.22255,Private room,88,1,0,,,3,86
29979625,Charming Penthouse with a view & private parking,12362146,Frédérique,,Saint-Jean-Baptiste,46.80847,-71.22735,Entire home/apt,100,2,7,2019-01-07,1.91,2,32
29980792,Grand appart situé dans le cartier Ste-Foy,194576901,Zaaboub,,Saint-Louis,46.75795,-71.28964,Entire home/apt,200,2,2,2019-01-02,0.85,1,0
29982360,Très bel appartement au cœur de ste foy,189013904,Moubarak,,Cité Universitaire,46.78248,-71.29612,Entire home/apt,50,1,6,2019-01-09,1.75,1,0
29990303,Condo moderne près du centre-ville,172641244,Caro,,Val-Bélair,46.84985,-71.40295,Entire home/apt,200,1,5,2019-02-17,2.08,2,89
30003466,"Emplacement idéal, au coeur du Vieux Québec !",189607051,Anne,,Saint-Jean-Baptiste,46.80915,-71.22345,Entire home/apt,55,2,15,2019-02-26,4.25,1,0
30004244,"Au coeur du Vieux-Québec, 3 bedrooms appartment",218431937,Simon,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81592,-71.20701,Entire home/apt,96,30,0,,,4,179
30042694,SmileKonnects Happy Village,10641360,International Guesthouse,,Vanier,46.81698,-71.26603,Private room,200,1,5,2019-02-17,1.56,10,88
30045146,"Wonderful and cozy condo, prime location!",225804957,Marion,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81301,-71.20911,Entire home/apt,179,1,8,2019-02-17,2.33,1,174
30057613,"**OLD-QUEBEC, tourist attraction, ideal location**",178839591,Jepeto,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81424,-71.20763,Entire home/apt,110,1,10,2019-02-17,3.13,2,168
30082427,Historically Significant and Spacious Residence Near The Chateau Frontenac,225841933,Paul,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81272,-71.20842,Entire home/apt,200,1,8,2019-03-02,2.70,1,213
30082588,Beautiful room in Sainte foy,87157104,David,,Saint-Louis,46.75341,-71.30956,Private room,46,2,1,2018-12-17,0.37,2,364
30084052,LAUREAT2-30-15,222071856,Gilbert,,Cité Universitaire,46.78769,-71.27349,Entire home/apt,216,1,0,,,20,101
30086968,LAUREAT2-30-75,222071856,Gilbert,,Cité Universitaire,46.78745,-71.27549,Entire home/apt,216,1,0,,,20,101
30090040,"4 1/2 meublé, quartier centre-ville de Québec",226095504,Monic,,Saint-Roch,46.80974,-71.22869,Entire home/apt,64,28,0,,,1,53
30093301,Imposante propriété avec vue sur le fleuve,226118715,Pierre,,Quartier 4-3,46.87936,-71.2498,Entire home/apt,173,1,2,2019-02-17,0.87,1,179
30103967,Appartement St Roch avec stationnement,157956754,Eva,,Saint-Roch,46.81271,-71.22776,Entire home/apt,90,2,6,2019-02-24,2.54,1,45
30107714,Beau logement à 10 min. du centre ville de Québec,226226452,Carole,,Quartier 5-2,46.87764,-71.19777,Entire home/apt,55,1,29,2019-02-24,8.29,1,310
30109272,"Trendy apartment, great view, prime spot | 6 ppl",225933592,Emma,,Saint-Roch,46.81453,-71.22082,Entire home/apt,200,2,17,2019-03-03,4.72,1,207
30120487,Deux chambres avec 2 lit queen,226324005,Eric,,Quartier 5-1,46.90935,-71.19109,Private room,76,2,3,2019-02-18,1.30,1,103
30124776,Chambre Privée à QC,141181777,William,,Duberger-Les Saules,46.80456,-71.29174,Private room,38,1,0,,,1,89
30125361,Condominium neuf 2 chambres dans Vieux Québec.,226362164,Denis,,Saint-Jean-Baptiste,46.8089,-71.22678,Entire home/apt,110,1,7,2019-02-17,2.96,1,125
30148657,Large and Comfy 3BRDs,217254797,Mitch,,Saint-Sacrement,46.7952,-71.25616,Entire home/apt,104,2,5,2019-01-01,1.56,6,126
30157486,Maison près des attraits touristiques,193273619,Jean,,Notre-Dame-des-Laurentides,46.91348,-71.35512,Entire home/apt,150,4,1,2019-01-06,0.49,2,0
30161437,Appartement avec cachet dans le Vieux-Québec,11886075,Guillaume,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81167,-71.20949,Entire home/apt,125,2,15,2019-02-23,5.11,1,237
30170280,LAUREAT2-30-85,222071856,Gilbert,,Cité Universitaire,46.78923,-71.27487,Entire home/apt,216,1,0,,,20,101
30171043,Romantic French-Canadian house (FREE PARKING),221712289,Clara,,Chutes-Montmorency,46.88255,-71.16011,Entire home/apt,66,1,15,2019-03-01,7.14,2,43
30172917,LAUREAT2-40-35,222071856,Gilbert,,Cité Universitaire,46.78876,-71.27568,Entire home/apt,216,1,0,,,20,101
30174211,''Le City Vintage'',41055265,Nathalie,,Vieux-Limoilou,46.82093,-71.22302,Entire home/apt,210,2,2,2019-02-20,2,2,365
30174894,"Appartement chaleureux, parking privé",30066268,Marie-Lise Et Sébastien,,Vieux-Limoilou,46.83032,-71.2366,Entire home/apt,95,2,4,2019-02-24,1.67,1,90
30175961,LAUREAT2-40-75,222071856,Gilbert,,Cité Universitaire,46.78699,-71.27525,Entire home/apt,216,1,0,,,20,101
30177677,Avec GARAGE.  Limoilou.,206157337,André,,Vieux-Limoilou,46.82289,-71.22733,Entire home/apt,78,30,0,,,7,313
30179516,Like Locals,217254797,Mitch,,Saint-Sauveur,46.81297,-71.24317,Entire home/apt,70,1,0,,,6,126
30179630,CHARLESBOURG - 4 chambres,206157337,André,,Jésuites,46.85907,-71.24636,Entire home/apt,129,30,0,,,7,364
30180312,Condo centre ville de Québec,226680248,Mathieu,,Saint-Sauveur,46.8084,-71.2337,Entire home/apt,80,3,1,2019-01-01,0.45,1,0
30180317,Quartier MONTCALM + 2 stationnements + 3 chambres,206157337,André,,Saint-Jean-Baptiste,46.80799,-71.2282,Entire home/apt,104,30,0,,,7,0
30180407,Magnifique et grand appartement à Québec. Netflix!,226722034,Martin,,Saint-Sauveur,46.81277,-71.24099,Entire home/apt,88,2,9,2019-02-17,2.76,2,86
30181124,FREE PARKING 2 full kitchen. 2 full appartment 4br,226722034,Martin,,Saint-Sauveur,46.81199,-71.24123,Entire home/apt,145,2,5,2019-02-22,3.13,2,123
30181444,Magnifique jumelé à Val-Bélair,183792210,Anna-Laurence Et Jonathan,,Val-Bélair,46.85045,-71.42213,Entire home/apt,71,1,7,2019-02-24,3.09,1,178
30184282,Charmant et paisible 3 1/2 dans Saint-Sauveur,154186771,Anne Céline,,Saint-Sauveur,46.81139,-71.23783,Entire home/apt,55,2,0,,,1,126
30198936,Logement à 5 mins du vieux Québec (parking incl.),192861023,Oli,,Saint-Roch,46.81291,-71.22115,Entire home/apt,75,2,7,2019-02-20,3.68,5,57
30199485,Logement en plein Centre Ville (Parking incl.),192861023,Oli,,Saint-Jean-Baptiste,46.81132,-71.2196,Entire home/apt,80,2,8,2019-02-16,3.93,5,60
30200020,Logement 1 chambre avec stationnement inclus,192861023,Oli,,Saint-Jean-Baptiste,46.81189,-71.22102,Entire home/apt,84,2,10,2019-02-18,5.00,5,45
30200271,Logement 4 Chambres centre ville (parking incl),192861023,Oli,,Saint-Jean-Baptiste,46.81163,-71.22003,Entire home/apt,175,2,10,2019-02-15,4.76,5,47
30200428,Logement au coeur du Centre Ville (parking incl.),192861023,Oli,,Saint-Jean-Baptiste,46.81182,-71.21966,Entire home/apt,80,2,3,2019-02-15,2.00,5,44
30200543,Large 5BRDs house,217254797,Mitch,,Chutes-Montmorency,46.88274,-71.16658,Entire home/apt,162,2,5,2019-02-17,2.14,6,148
30200944,Appartment Belleville,226846491,Claude,,Notre-Dame-des-Laurentides,46.92207,-71.35062,Entire home/apt,79,2,9,2019-03-03,3.07,1,359
30202613,Comfortable 2BR in Quebec. Must See + Parking !,226857260,Henri,,Maizerets,46.83411,-71.22553,Entire home/apt,401,1,6,2019-02-19,2.47,1,83
30203444,Comfortable 2BR in Quebec. Must See + Parking !,226864106,Henri,,Maizerets,46.83539,-71.22483,Entire home/apt,401,1,9,2019-02-19,3.29,1,73
30204882,Très bon Rapport Qualité-Prix - Soyez Bienvenus!,226090117,Charline,,Vanier,46.81735,-71.26307,Entire home/apt,75,1,4,2018-12-26,1.46,1,141
30205620,Appartement Joyeux,175124387,Linda,,Maizerets,46.83431,-71.22641,Entire home/apt,46,1,7,2019-03-04,2.56,5,272
30210761,Beau logement confortable,226909118,Bixi,,Saint-Sauveur,46.81249,-71.23216,Entire home/apt,60,1,3,2019-02-17,1.23,1,32
